Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Switzerland,CHE,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.206220915993,203.369378225608,216.437884378844,227.964057114722,228.653562653563,229.896704377767,227.272951021413,190.830049261084,218.383189122373,212.16390195593,209.207528479445,194.783254892247,,,
Channel Islands,CHI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.773333333333,330.142666666667,491.352666666667,434.761379310345,475.814074074074,532.413112164297,691.456288343558,610.552511415525,373.248623131393,562.18890787634,470.586695388114,579.130634071811,,,
China,CHN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.502183406114,295.595344673232,306.917562724014,308.472160356347,325.823367065317,332.193390791354,335.584002367827,342.731154845897,349.347136728222,357.275628989861,372.56419939577,364.377601210745,,,
Cote d'Ivoire,CIV,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0189285714286,29.3453571428571,27.2189285714286,17.7803571428571,22.7725,23.99,18.211724137931,15.3075862068966,32.0858620689655,19.368275862069,25.4489655172414,36.1344827586207,,,
Cameroon,CMR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.76862416107383,8.15520134228188,11.0627516778523,7.9989937950696,9.03219855777293,8.62284085192017,6.5574375314439,7.00285091396948,9.23903225806452,11.0974193548387,10.0595161290323,6.66790322580645,,,
"Congo, Rep.",COG,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65102040816327,0.0653061224489796,0.0530612244897959,0.359183673469388,0.746938775510204,4578,0.541176470588235,0.39622641509434,1.24528301886792,2.28181818181818,,,
Colombia,COL,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.002261420172,324.809628975265,320.96291331546,445.133267522211,571.249606216528,544.291291291291,486.731693989071,497.268169014084,585.191718661373,745.296973518285,747.115335868188,648.637336504162,,,
Comoros,COM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.01,847.290476190476,726.695238095238,980.87619047619,826.704761904762,790195,707.48,753.236363636364,544.991111111111,712.543103448276,744.504310344828,699.887931034483,,,
Caribbean small states,CSS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.690571049137,84.8857142857143,73.2076215505913,57.8687131774308,87.9216691272737,48.0933720979227,114.617874736101,58.0275482093664,81.2739820565908,74.0550206327373,72.5662983425414,69.025956284153,,,
Cuba,CUB,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1047919957873,16.5026652452026,18.5302212628171,22.380174291939,32.1194276279582,35.699132381752,43.5780653252009,17.6022865765191,29.8959718651181,41.5876313491705,51.2045041309133,49.4357495881384,,,
Curacao,CUW,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.65,158.232142857143,131.407079646018,108.975609756098,109.026086956522,109.836065573771,112.014563106796,181.449942462601,204.00730816078,151.202380952381,225.287221570926,199.849812265332,,,
Czech Republic,CZE,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.6791576339424,91.574309649395,87.0080845771144,89.5550015581178,94.2735790131168,100.169640062598,87.2641154328733,88.5169811320755,95.8457899716178,100.576485461441,126.274944567628,127.005716100349,,,
Germany,DEU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.074039521669,219.698063752431,215.125819465456,208.757056451613,194.419012304062,221.871768965227,159.582718739524,181.414399330264,211.596825932804,191.486989473684,198.921581882711,203.469181542607,,,
Djibouti,DJI,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,148.2,198.6,207.8,134.2,276,44.6,58.1666666666667,52.1666666666667,78,73.6666666666667,116,,,
Denmark,DNK,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5584358523726,136.40026478376,144.784486557955,137.117066895369,138.581167447806,142.411968777103,147.676103247294,102.918140682847,113.71210243701,112.848739495798,112.431348221671,114.438860275793,,,
Dominican Republic,DOM,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3930957683742,52.2426829268293,59.1731707317073,58.240243902439,80.4670731707317,94.7573170731707,80.39875,80.56,107.00625,94.78375,74.74875,80.21875,,,
Algeria,DZA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6415794355373,6.00117275477431,25.0951554784466,7.42990280921315,13.2626506024096,14.9615745079663,8.5767125116838,13.9866542105966,19.4814716075713,17.4850706478272,21.7788730518183,15.2904138096636,,,
East Asia & Pacific (excluding high income),EAP,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3749849934461,89.4121459985836,95.8497529786325,100.416446773738,105.093539163806,108.944196891845,109.523873033313,115.447912233851,122.214936339097,125.366336705259,119.83218047138,116.511283070152,,,
East Asia & Pacific,EAS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.784414574171,210.699120889319,217.283250261206,214.419010313038,222.401418264435,234.858426624494,230.255422287127,228.551576549322,239.814264124885,240.770096860638,246.307077236866,246.26772291151,,,
Europe & Central Asia (excluding high income),ECA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9274841182187,24.192080440803,24.5864024785832,25.6611017754857,31.7151491719666,33.8389568177976,33.634562040989,37.8029549532597,37.7687620843021,41.0476338282134,41.3632252737305,41.7334646830352,,,
Europe & Central Asia,ECS,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1565383921839,73.4417735292883,72.1269101971583,70.0317641770786,72.5404478910004,77.3869497738122,67.3937384645108,65.6629272770421,72.8816599402388,73.7028670988752,75.372615322235,76.8751231593042,,,
Ecuador,ECU,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.622058823529,156.822170900693,217.529365700861,150.829475308642,207.789943227899,199.106276150628,214.119741100324,187.27863931966,252.07097100472,275.355195985117,253.872288526875,229.134003350084,,,
"Egypt, Arab Rep.",EGY,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.532697547684,627.750516173434,557.593929173693,672.883339836129,492.123224568138,521.78744149766,696.593111279334,502.825242718447,602.986425339367,600.473646723647,569.540473665606,636.387874360847,,,
